,Unnamed: 0,carat,cut,color,clarity,depth,table,price,x,y,z,class
30467,30467,2.25,Very Good,H,SI2,61.2,63.0,14775,8.49,8.38,5.16,reject
30468,30468,0.73,Ideal,H,VS2,62.7,55.0,2793,5.72,5.76,3.6,reject
30469,30469,1.59,Very Good,J,VS1,60.7,59.0,8515,7.49,7.54,4.56,reject
30470,30470,1.06,Premium,I,VS1,61.2,57.1,5550,6.56,6.59,4.03,reject
30471,30471,0.73,Good,F,SI1,64.3,59.0,2435,5.67,5.62,3.63,reject
30472,30472,0.33,Ideal,G,VVS2,63.0,57.0,965,4.42,4.38,2.77,reject
30473,30473,0.74,Ideal,I,SI1,61.3,56.0,2769,5.82,5.86,3.57,reject
30474,30474,1.01,Very Good,E,VS1,60.4,60.0,8403,6.43,6.48,3.9,reject
30475,30475,1.03,Very Good,G,SI2,62.2,56.0,4374,6.46,6.49,4.03,reject
30476,30476,0.53,Very Good,I,VS1,61.0,57.0,1393,5.22,5.25,3.19,reject
30477,30477,0.27,Very Good,E,VS1,60.4,59.0,470,4.18,4.2,2.53,accept
30478,30478,1.05,Very Good,J,SI2,63.2,56.0,2789,6.49,6.45,4.09,reject
30479,30479,1.32,Ideal,G,VS2,61.1,57.0,9580,7.13,7.07,4.34,reject
30480,30480,0.3,Good,I,VS1,63.4,54.0,473,4.29,4.32,2.73,reject
30481,30481,0.3,Very Good,D,VS1,62.0,55.0,863,4.31,4.35,2.68,accept
30482,30482,1.25,Ideal,I,SI2,61.4,55.0,5395,6.92,6.99,4.27,reject
30483,30483,1.01,Premium,F,SI2,61.7,60.0,4533,6.36,6.42,3.94,reject
30484,30484,1.12,Premium,G,VS1,58.4,58.0,7338,6.87,6.84,4.0,reject
30485,30485,1.01,Premium,F,SI2,61.8,56.0,4257,6.43,6.38,3.96,reject
30486,30486,0.72,Premium,H,VS2,60.7,59.0,2583,5.84,5.8,3.53,reject
30487,30487,0.48,Good,G,VS1,58.2,59.2,1228,5.09,5.14,2.98,reject
30488,30488,1.67,Ideal,H,VS2,62.6,56.0,13063,7.57,7.55,4.73,reject
30489,30489,0.28,Premium,G,VVS2,60.2,60.0,646,4.26,4.24,2.56,reject
30490,30490,0.9,Very Good,F,VS2,64.2,59.0,4268,6.07,6.11,3.91,reject
30491,30491,0.33,Very Good,G,VVS2,60.9,57.0,752,4.43,4.5,2.72,reject
30492,30492,1.22,Very Good,G,VVS2,59.3,58.0,9706,6.97,6.99,4.14,reject
30493,30493,1.29,Very Good,J,VS2,61.3,60.0,5068,6.96,6.98,4.27,reject
30494,30494,2.2,Ideal,H,SI2,60.0,58.0,16530,8.47,8.5,5.09,reject
30495,30495,0.38,Ideal,H,IF,58.9,58.0,1064,4.69,4.81,2.8,reject
30496,30496,1.01,Good,F,VS2,63.2,58.0,5988,6.33,6.36,4.01,reject
30497,30497,1.61,Premium,H,VS1,62.5,58.0,12242,7.57,7.46,4.7,reject
30498,30498,0.32,Ideal,G,VS1,62.8,54.0,828,4.41,4.38,2.76,reject
30499,30499,0.33,Premium,G,VVS2,60.6,58.0,752,4.47,4.5,2.72,reject
30500,30500,1.29,Very Good,F,I1,58.2,61.0,3774,7.11,7.15,4.15,accept
30501,30501,0.9,Good,F,VS2,63.3,57.0,4253,6.04,6.09,3.84,reject
30502,30502,0.54,Ideal,G,VVS2,61.8,56.0,2090,5.25,5.23,3.24,reject
30503,30503,1.12,Very Good,H,SI1,62.3,55.0,5236,6.64,6.69,4.15,reject
30504,30504,0.38,Premium,D,SI1,60.7,60.0,733,4.63,4.69,2.83,reject
30505,30505,1.03,Very Good,F,SI1,62.5,59.0,4282,6.41,6.45,4.02,reject
30506,30506,1.34,Good,H,VS2,59.1,60.0,8109,7.15,7.19,4.24,reject
30507,30507,0.71,Ideal,F,SI1,61.5,56.0,2610,5.69,5.76,3.52,reject
30508,30508,1.04,Premium,D,VS1,60.5,59.0,8532,6.62,6.58,3.99,reject
30509,30509,1.06,Very Good,G,VS1,62.8,54.0,6663,6.5,6.56,4.1,reject
30510,30510,0.55,Premium,E,SI2,58.4,61.0,1134,5.37,5.31,3.12,reject
30511,30511,0.43,Very Good,D,SI2,63.4,57.0,858,4.81,4.78,3.04,reject
30512,30512,1.0,Very Good,H,SI2,60.8,60.0,4496,6.44,6.49,3.93,reject
30513,30513,0.38,Premium,D,SI1,59.1,58.0,635,4.74,4.77,2.81,reject
30514,30514,0.41,Ideal,H,VVS1,61.5,55.0,1011,4.81,4.79,2.95,reject
30515,30515,1.5,Premium,D,VS2,60.2,59.0,15052,7.48,7.36,4.47,reject
30516,30516,1.57,Very Good,I,VS1,59.7,61.0,10336,7.51,7.62,4.52,reject
30517,30517,0.57,Very Good,F,SI1,62.0,55.0,1346,5.32,5.37,3.32,reject
30518,30518,0.4,Premium,G,IF,60.8,58.0,1397,4.77,4.73,2.89,reject
30519,30519,0.54,Premium,H,VVS1,62.0,57.0,1944,5.25,5.2,3.24,reject
30520,30520,2.08,Premium,H,SI2,60.0,60.0,11851,8.31,8.28,4.98,reject
30521,30521,1.5,Good,F,VS2,58.6,64.0,13160,7.52,7.46,4.39,reject
30522,30522,1.0,Premium,H,I1,62.7,59.0,2058,6.39,6.33,3.98,reject
30523,30523,0.33,Ideal,G,VS1,61.9,56.0,666,4.44,4.48,2.76,reject
30524,30524,0.31,Very Good,J,SI1,58.1,62.0,353,4.44,4.47,2.59,reject
30525,30525,0.91,Premium,H,VS2,61.0,59.0,4128,6.32,6.27,3.84,reject
30526,30526,0.32,Ideal,I,VS2,62.5,55.0,449,4.38,4.39,2.74,reject
30527,30527,0.41,Ideal,H,VS1,61.6,57.0,829,4.77,4.81,2.95,reject
30528,30528,0.54,Good,G,VS2,63.6,56.0,1422,5.14,5.17,3.28,reject
30529,30529,0.54,Ideal,G,VVS2,61.8,56.0,1985,5.23,5.25,3.24,reject
30530,30530,1.57,Ideal,I,SI1,62.0,59.0,9095,7.41,7.45,4.61,reject
30531,30531,0.51,Premium,E,SI1,62.3,58.0,1546,5.12,5.05,3.17,reject
30532,30532,0.4,Premium,H,VVS2,60.6,60.0,1125,4.79,4.75,2.89,reject
30533,30533,1.5,Ideal,H,VS2,62.8,57.0,11159,7.3,7.25,4.57,reject
30534,30534,0.32,Premium,G,SI1,59.6,60.0,612,4.46,4.43,2.65,reject
30535,30535,0.51,Premium,G,VS2,61.1,58.0,1381,5.17,5.2,3.17,reject
30536,30536,2.01,Good,I,SI2,63.8,57.0,8780,8.0,7.95,5.1,reject
30537,30537,0.42,Good,G,VVS2,57.7,59.8,1076,4.95,4.96,2.86,reject
30538,30538,0.7,Very Good,D,SI1,59.4,63.0,2628,5.78,5.76,3.43,reject
30539,30539,1.0,Premium,D,SI1,61.4,58.0,5775,6.37,6.43,3.93,reject
30540,30540,0.75,Ideal,E,SI1,62.2,57.0,2985,5.82,5.86,3.63,reject
30541,30541,1.4,Ideal,J,SI1,62.1,57.0,6350,7.17,7.14,4.44,reject
30542,30542,0.38,Ideal,I,VS2,60.5,56.0,648,4.71,4.74,2.85,reject
30543,30543,0.53,Ideal,G,VVS2,60.8,57.0,1955,5.24,5.28,3.2,reject
30544,30544,0.7,Ideal,G,VS2,62.3,57.0,2723,5.67,5.7,3.54,reject
30545,30545,1.52,Good,J,VS2,63.3,56.0,7370,7.27,7.33,4.62,reject
30546,30546,1.01,Good,E,SI1,63.3,58.0,4986,6.37,6.39,4.04,reject
30547,30547,0.91,Fair,F,I1,67.0,62.0,1570,5.97,5.89,3.98,accept
30548,30548,0.4,Premium,F,SI1,61.2,58.0,945,4.74,4.71,2.89,reject
30549,30549,1.51,Ideal,D,VS1,63.0,53.4,16688,7.28,7.3,4.6,reject
30550,30550,0.33,Premium,I,VS2,61.0,61.0,594,4.46,4.43,2.71,reject
30551,30551,2.03,Premium,I,SI1,59.8,59.0,12844,8.29,8.24,4.94,reject
30552,30552,0.72,Very Good,I,SI1,63.2,57.0,2345,5.71,5.75,3.62,reject
30553,30553,1.55,Good,H,VS2,61.0,61.0,11364,7.42,7.47,4.54,reject
30554,30554,0.39,Very Good,I,VVS1,61.3,58.0,805,4.74,4.78,2.92,reject
30555,30555,2.01,Premium,G,SI1,61.8,59.0,15105,8.15,8.09,5.02,reject
30556,30556,1.2,Premium,I,I1,60.5,58.0,2925,6.9,6.79,4.14,reject
30557,30557,1.51,Very Good,I,VS2,61.6,57.0,9185,7.28,7.34,4.5,reject
30558,30558,0.23,Very Good,G,VVS1,60.2,59.0,415,4.0,4.01,2.41,reject
30559,30559,0.46,Ideal,J,VS2,61.4,56.0,746,4.96,5.0,3.06,reject
30560,30560,0.34,Ideal,I,VS1,62.0,54.0,501,4.49,4.51,2.79,reject
30561,30561,1.3,Very Good,H,VS2,62.5,59.0,7092,6.93,6.96,4.34,reject
30562,30562,0.35,Very Good,F,SI1,61.0,55.0,590,4.6,4.63,2.81,reject
30563,30563,0.44,Ideal,F,SI1,61.0,57.0,810,4.89,4.91,2.99,reject
30564,30564,2.01,Very Good,F,SI2,62.0,54.0,17005,8.03,8.12,5.01,reject
30565,30565,0.72,Ideal,H,VVS1,62.8,57.0,2907,5.68,5.72,3.58,reject
30566,30566,0.3,Premium,I,VVS1,61.1,59.0,552,4.31,4.33,2.64,reject
30567,30567,0.3,Ideal,E,VS1,60.6,56.0,735,4.35,4.36,2.64,accept
30568,30568,0.42,Premium,H,VVS1,62.0,58.0,1142,4.82,4.79,2.98,reject
30569,30569,1.15,Very Good,D,SI2,63.5,58.0,4939,6.73,6.69,4.26,reject
30570,30570,0.7,Fair,G,SI1,66.0,53.0,1949,5.53,5.47,3.63,reject
30571,30571,0.41,Very Good,I,VVS1,59.8,61.0,863,4.79,4.84,2.88,reject
30572,30572,0.74,Very Good,F,SI2,63.2,58.0,2042,5.75,5.71,3.62,reject
30573,30573,0.7,Good,I,SI1,62.8,59.0,1790,5.59,5.65,3.53,reject
30574,30574,0.8,Premium,E,SI1,61.2,60.0,2912,5.97,5.95,3.65,reject
30575,30575,1.21,Premium,F,SI2,61.5,57.0,4740,6.93,6.88,4.25,reject
30576,30576,1.5,Premium,J,SI2,61.0,60.0,6048,7.34,7.3,4.46,reject
30577,30577,2.01,Very Good,J,VS2,63.2,55.0,13596,7.97,8.04,5.07,reject
30578,30578,1.09,Ideal,E,VS2,62.4,55.0,7978,6.55,6.6,4.1,reject
30579,30579,0.31,Premium,E,SI1,62.6,60.0,698,4.35,4.31,2.71,reject
30580,30580,0.78,Very Good,F,SI2,62.4,59.0,2586,5.86,5.91,3.67,reject
30581,30581,0.41,Premium,G,VS2,61.8,58.0,827,4.75,4.77,2.94,reject
30582,30582,2.0,Very Good,G,SI1,62.5,58.0,18186,7.98,8.04,5.01,reject
30583,30583,1.29,Ideal,G,VS2,62.5,57.0,8582,6.89,6.92,4.35,reject
30584,30584,0.57,Premium,E,SI2,60.7,57.0,1320,5.42,5.35,3.27,reject
30585,30585,0.32,Ideal,D,SI2,62.6,56.0,477,4.38,4.4,2.75,reject
30586,30586,0.8,Very Good,I,SI1,61.9,56.0,2473,5.94,5.98,3.69,reject
30587,30587,0.72,Very Good,D,SI1,61.5,58.0,3001,5.74,5.78,3.54,reject
30588,30588,0.58,Ideal,G,VVS2,61.9,57.0,2245,5.36,5.33,3.31,reject
30589,30589,1.06,Ideal,E,VS1,62.1,57.0,8567,6.52,6.49,4.04,reject
30590,30590,0.57,Very Good,G,SI2,59.4,58.0,1214,5.39,5.42,3.21,reject
30591,30591,2.04,Premium,J,VS2,61.4,59.0,13600,8.14,8.04,4.97,reject
30592,30592,0.57,Premium,E,SI2,61.0,60.0,1228,5.32,5.36,3.26,reject
30593,30593,0.53,Premium,E,SI1,61.8,60.0,2099,5.21,5.18,3.21,reject
30594,30594,1.04,Premium,H,SI2,62.4,58.0,3611,6.49,6.4,4.02,reject
30595,30595,1.01,Good,D,SI1,63.9,61.0,5147,6.31,6.28,4.02,reject
30596,30596,2.15,Premium,H,I1,62.9,57.0,6357,8.25,8.2,5.18,reject
30597,30597,0.41,Ideal,I,IF,61.8,55.0,930,4.77,4.81,2.96,reject
30598,30598,0.43,Ideal,H,VVS1,61.6,55.0,1017,4.85,4.89,3.0,reject
30599,30599,0.71,Very Good,E,SI1,59.3,59.0,2590,5.83,5.87,3.47,reject
30600,30600,1.23,Very Good,E,VS1,61.5,58.0,10730,6.88,6.93,4.25,reject
30601,30601,0.53,Ideal,F,SI1,62.4,57.0,1363,5.21,5.18,3.24,reject
30602,30602,0.75,Very Good,H,SI2,63.0,58.0,2180,5.76,5.79,3.64,reject
30603,30603,0.9,Premium,G,VS2,62.8,58.0,4137,6.14,6.09,3.84,reject
30604,30604,1.0,Fair,I,I1,68.6,56.0,1805,6.2,6.08,4.22,reject
30605,30605,1.02,Ideal,F,SI1,60.3,60.0,5195,6.55,6.51,3.94,reject
30606,30606,0.42,Very Good,D,SI1,63.0,57.0,756,4.77,4.81,3.02,reject
30607,30607,1.13,Ideal,I,VS2,62.3,56.0,4940,6.63,6.73,4.16,reject
30608,30608,0.44,Ideal,G,SI1,61.5,57.0,772,4.87,4.88,3.0,reject
30609,30609,0.81,Very Good,I,VS1,62.7,58.0,2950,5.9,5.96,3.72,reject
30610,30610,1.01,Fair,E,SI1,64.7,56.0,5034,6.34,6.27,4.08,reject
30611,30611,1.09,Ideal,D,SI1,62.7,56.0,6133,6.55,6.59,4.12,reject
30612,30612,0.58,Good,G,SI1,63.2,56.0,1388,5.3,5.33,3.36,reject
30613,30613,1.01,Good,E,SI2,58.5,61.0,4807,6.51,6.61,3.84,reject
30614,30614,0.71,Ideal,E,SI1,61.7,56.0,2680,5.69,5.72,3.52,reject
30615,30615,1.0,Good,E,VS2,58.2,60.0,6958,6.52,6.54,3.8,reject
30616,30616,2.01,Premium,I,SI1,58.9,59.0,13755,8.26,8.22,4.85,reject
30617,30617,1.01,Good,G,VS2,63.7,56.0,5701,6.4,6.32,4.05,reject
30618,30618,1.0,Premium,E,VS1,59.1,59.0,8176,6.56,6.51,3.86,reject
30619,30619,0.7,Fair,G,I1,66.7,55.0,956,5.64,5.49,3.71,reject
30620,30620,1.02,Ideal,E,SI1,62.2,57.0,5553,6.41,6.45,4.0,reject
30621,30621,0.78,Ideal,I,VS2,59.8,58.0,2652,5.98,6.02,3.59,reject
30622,30622,0.52,Ideal,G,VS1,61.8,55.0,1689,5.17,5.21,3.21,reject
30623,30623,0.4,Ideal,H,VS2,61.9,55.0,725,4.73,4.75,2.93,reject
30624,30624,0.43,Premium,G,VS2,59.1,60.0,1113,4.93,4.88,2.9,reject
30625,30625,1.02,Ideal,G,SI2,62.4,54.0,4501,6.39,6.47,4.02,reject
30626,30626,0.91,Premium,E,VS2,62.3,58.0,5055,6.21,6.15,3.85,reject
30627,30627,1.0,Good,H,SI2,63.4,61.0,3850,6.29,6.33,4.0,reject
30628,30628,1.03,Premium,G,I1,60.8,57.0,3073,6.55,6.51,3.97,reject
30629,30629,1.31,Ideal,H,VS1,61.5,56.0,8429,7.0,7.06,4.32,reject
30630,30630,1.01,Ideal,I,VS1,62.8,57.0,3991,6.42,6.38,4.02,reject
30631,30631,1.31,Ideal,I,VS1,62.1,56.0,6617,7.01,7.04,4.36,reject
30632,30632,1.02,Very Good,G,SI1,63.2,59.0,4718,6.41,6.37,4.04,reject
30633,30633,0.46,Ideal,G,VVS1,61.5,55.0,1412,4.97,5.01,3.07,reject
30634,30634,0.39,Premium,G,VS2,60.9,59.0,1009,4.74,4.69,2.87,reject
30635,30635,1.07,Ideal,G,VS2,61.7,55.0,7577,6.53,6.57,4.04,reject
30636,30636,1.59,Ideal,J,SI1,62.4,55.0,8325,7.48,7.45,4.66,reject
30637,30637,0.7,Very Good,I,VS1,62.4,58.0,1971,5.62,5.67,3.52,reject
30638,30638,1.71,Premium,G,VS2,59.3,60.0,15671,7.86,7.81,4.65,reject
30639,30639,2.35,Very Good,I,SI2,58.5,57.0,15122,8.72,8.77,5.12,reject
30640,30640,0.84,Very Good,D,SI1,59.9,54.0,4205,6.2,6.23,3.72,reject
30641,30641,0.4,Premium,J,SI1,61.4,58.0,675,4.79,4.76,2.93,reject
30642,30642,1.3,Good,D,SI2,57.1,63.0,6443,7.27,7.22,4.14,reject
30643,30643,0.64,Ideal,I,VS1,60.8,54.0,1589,5.55,5.6,3.39,reject
30644,30644,0.92,Good,I,SI1,63.3,58.0,3382,6.14,6.18,3.9,reject
30645,30645,1.59,Very Good,H,SI1,62.2,58.0,10356,7.45,7.48,4.64,reject
30646,30646,1.01,Good,F,VS2,65.2,57.0,5700,6.19,6.23,4.05,reject
30647,30647,0.34,Very Good,G,IF,61.0,56.0,924,4.5,4.54,2.76,reject
30648,30648,1.07,Premium,G,VS2,62.2,58.0,6040,6.54,6.48,4.05,reject
30649,30649,0.31,Very Good,H,VS2,63.0,57.0,489,4.32,4.34,2.73,reject
30650,30650,0.96,Fair,H,I1,61.1,60.0,1705,6.26,6.07,3.77,reject
30651,30651,0.41,Ideal,G,VVS1,62.1,54.0,1084,4.79,4.84,2.99,reject
30652,30652,1.0,Very Good,D,SI2,61.6,58.0,4543,6.37,6.45,3.95,reject
30653,30653,1.02,Premium,D,I1,61.4,60.0,3769,6.42,6.47,3.96,accept
30654,30654,0.9,Very Good,F,SI2,62.0,59.0,3977,6.2,6.1,3.81,reject
30655,30655,1.07,Ideal,G,SI2,62.4,57.0,4419,6.56,6.58,4.1,reject
30656,30656,2.01,Premium,H,SI1,61.1,60.0,17849,8.15,8.11,4.97,reject
30657,30657,0.71,Premium,J,SI1,61.0,61.0,1853,5.71,5.66,3.47,reject
30658,30658,0.42,Ideal,D,SI1,62.3,57.0,1040,4.8,4.77,2.98,reject
30659,30659,0.29,Premium,G,VVS1,62.0,58.0,669,4.23,4.19,2.61,reject
30660,30660,1.15,Ideal,I,SI1,61.8,55.0,6300,6.73,6.76,4.17,reject
30661,30661,1.07,Very Good,H,VS2,61.3,58.0,5820,6.59,6.62,4.05,reject
30662,30662,1.87,Ideal,J,SI1,62.3,57.0,10137,7.88,7.82,4.89,reject
30663,30663,0.9,Good,H,SI2,62.7,64.0,2883,6.09,6.0,3.79,reject
30664,30664,0.53,Ideal,G,VS1,61.6,55.7,1772,5.21,5.24,3.22,reject
30665,30665,1.51,Good,J,SI1,64.1,61.0,6511,7.19,7.16,4.6,reject
30666,30666,0.3,Ideal,I,VVS2,62.5,53.6,532,4.29,4.33,2.69,reject
30667,30667,1.01,Premium,F,SI1,58.5,60.0,4989,6.6,6.57,3.85,reject
30668,30668,0.31,Ideal,I,VVS1,62.7,53.0,557,4.33,4.35,2.72,reject
30669,30669,1.29,Ideal,F,SI2,61.7,54.0,6509,7.08,6.99,4.34,reject
30670,30670,1.06,Ideal,F,VVS2,61.3,57.0,9547,6.56,6.59,4.03,reject
30671,30671,1.24,Ideal,G,VVS1,62.1,56.0,11503,6.86,6.91,4.28,reject
30672,30672,0.4,Ideal,E,VS1,61.2,57.0,1125,4.77,4.74,2.91,accept
30673,30673,0.91,Premium,E,SI2,58.5,60.0,3379,6.34,6.31,3.7,reject
30674,30674,0.52,Ideal,G,VVS2,59.8,57.0,2012,5.26,5.24,3.14,reject
30675,30675,1.04,Fair,I,I1,67.3,56.0,2037,6.34,6.23,4.22,reject
30676,30676,1.01,Premium,F,VS1,61.3,58.0,6999,6.44,6.52,3.97,reject
30677,30677,0.42,Premium,E,VS1,62.2,59.0,1181,4.79,4.76,2.97,accept
30678,30678,1.11,Ideal,J,VS1,61.7,57.0,4854,6.67,6.72,4.13,reject
30679,30679,1.11,Ideal,D,VS1,61.9,54.0,9870,6.63,6.68,4.12,reject
30680,30680,1.5,Premium,D,SI2,59.6,59.0,7076,7.54,7.46,4.47,reject
30681,30681,1.51,Fair,H,SI2,65.5,56.0,6816,7.18,7.13,4.69,reject
30682,30682,1.16,Premium,F,SI2,62.4,59.0,5164,6.72,6.64,4.17,reject
30683,30683,0.5,Ideal,G,VVS2,61.4,57.0,1838,5.1,5.13,3.14,reject
30684,30684,0.96,Good,H,SI2,61.6,59.0,3975,6.24,6.29,3.86,reject
30685,30685,1.23,Ideal,G,VVS2,61.0,57.0,10304,6.93,6.9,4.22,reject
30686,30686,1.02,Premium,H,VS2,62.5,60.0,5217,6.38,6.43,4.0,reject
30687,30687,0.77,Fair,H,VS1,64.6,56.4,2594,5.78,5.84,3.75,reject
30688,30688,1.31,Premium,H,SI2,61.4,60.0,6236,7.04,7.0,4.31,reject
30689,30689,0.41,Premium,G,VS1,60.0,61.0,961,4.86,4.77,2.89,reject
30690,30690,0.4,Very Good,F,VS1,62.2,57.6,1089,4.74,4.76,2.96,accept
30691,30691,1.06,Ideal,G,VS1,61.3,57.0,8093,6.53,6.56,4.01,reject
30692,30692,0.64,Premium,H,SI1,60.0,59.0,1274,5.63,5.57,3.36,reject
30693,30693,0.73,Ideal,E,SI1,60.1,56.0,2661,5.91,5.87,3.54,reject
30694,30694,0.34,Good,I,SI1,63.7,54.0,574,4.48,4.43,2.84,reject
30695,30695,1.52,Premium,D,SI1,60.8,61.0,11220,7.39,7.26,4.45,reject
30696,30696,2.0,Very Good,H,SI1,63.2,54.0,13320,7.97,7.88,5.01,reject
30697,30697,0.51,Premium,E,SI2,61.7,58.0,1265,5.14,5.07,3.15,reject
30698,30698,0.58,Premium,H,VS2,59.7,59.0,1439,5.42,5.33,3.21,reject
30699,30699,1.02,Ideal,G,VS2,62.8,57.0,6169,6.46,6.41,4.04,reject
30700,30700,1.1,Ideal,H,VS1,61.7,56.0,6630,6.61,6.65,4.09,reject
30701,30701,0.9,Premium,E,VS2,58.0,61.0,4385,6.45,6.34,3.71,reject
30702,30702,0.35,Very Good,G,SI1,63.4,56.0,669,4.5,4.46,2.84,reject
30703,30703,0.71,Premium,E,SI1,60.3,58.0,2479,5.78,5.76,3.48,reject
30704,30704,1.3,Very Good,J,VS2,63.3,57.0,4106,6.98,6.96,4.41,reject
30705,30705,0.3,Ideal,G,VS1,61.8,54.0,776,4.32,4.29,2.66,reject
30706,30706,1.55,Very Good,G,SI1,59.2,59.0,10707,7.51,7.59,4.47,reject
30707,30707,1.2,Good,G,VS1,63.4,56.0,8442,6.7,6.74,4.26,reject
30708,30708,1.33,Premium,E,SI2,62.5,58.0,6963,6.99,7.03,4.38,reject
30709,30709,1.21,Premium,I,SI2,62.3,59.0,4686,6.82,6.77,4.23,reject
30710,30710,1.2,Ideal,I,VS1,62.5,55.0,6639,6.76,6.81,4.24,reject
30711,30711,1.5,Good,E,SI1,58.5,59.0,11554,7.45,7.49,4.37,reject
30712,30712,2.05,Ideal,F,SI2,62.0,56.0,17957,8.12,8.19,5.06,reject
30713,30713,1.86,Good,G,SI2,63.8,55.0,9791,7.79,7.73,4.95,reject
30714,30714,1.02,Very Good,H,SI1,62.9,59.0,4796,6.38,6.41,4.02,reject
30715,30715,1.24,Premium,G,VS1,62.0,55.0,8449,6.95,6.89,4.29,reject
30716,30716,2.01,Fair,H,SI2,61.2,66.0,13587,8.21,8.09,4.98,reject
30717,30717,0.31,Premium,H,VS2,62.4,59.0,628,4.34,4.31,2.7,reject
30718,30718,0.4,Premium,G,VS1,61.3,60.0,1125,4.71,4.66,2.87,reject
30719,30719,1.0,Very Good,F,SI1,63.1,56.0,4474,6.36,6.34,4.01,reject
30720,30720,0.9,Good,F,SI1,64.3,57.0,3427,6.08,6.01,3.89,reject
30721,30721,0.57,Premium,I,VVS1,62.1,58.0,1608,5.25,5.32,3.28,reject
30722,30722,0.33,Very Good,I,VVS1,62.5,61.0,608,4.38,4.42,2.75,reject
30723,30723,1.21,Ideal,E,VS1,62.2,57.0,8348,6.83,6.8,4.24,reject
30724,30724,0.51,Premium,E,SI1,61.3,54.0,1546,5.18,5.13,3.16,reject
30725,30725,0.8,Very Good,E,VS1,63.2,54.0,3831,5.88,5.93,3.73,reject
30726,30726,0.51,Very Good,G,VS1,62.4,60.0,1752,5.05,5.08,3.16,reject
30727,30727,1.24,Premium,J,SI2,62.2,58.0,4666,6.94,6.82,4.28,reject
30728,30728,1.06,Ideal,G,SI1,62.0,57.0,5342,6.54,6.5,4.04,reject
30729,30729,2.5,Very Good,J,SI1,62.8,57.0,17028,8.58,8.65,5.41,reject
30730,30730,0.9,Fair,H,SI1,65.4,56.0,3387,6.11,6.04,3.97,reject
30731,30731,1.54,Good,J,I1,61.7,60.0,4492,7.26,7.32,4.5,reject
30732,30732,1.09,Premium,D,SI2,61.9,61.0,3961,6.58,6.54,4.06,reject
30733,30733,0.32,Ideal,I,VVS2,62.6,54.0,720,4.41,4.37,2.75,reject
30734,30734,0.79,Very Good,F,SI1,62.9,57.0,3519,5.86,5.94,3.71,reject
30735,30735,1.01,Premium,E,SI2,60.4,60.0,4878,6.49,6.46,3.91,reject
30736,30736,1.09,Ideal,D,SI2,62.1,56.0,5258,6.59,6.56,4.08,reject
30737,30737,0.65,Premium,E,SI1,58.5,58.0,1708,5.68,5.64,3.31,reject
30738,30738,1.04,Very Good,G,VS1,63.1,57.0,6669,6.39,6.44,4.05,reject
30739,30739,2.08,Good,I,SI2,63.8,58.0,14084,8.1,8.02,5.14,reject
30740,30740,0.31,Premium,H,VVS2,61.4,58.0,802,4.37,4.32,2.67,reject
30741,30741,1.05,Very Good,I,VS2,62.4,59.0,4975,6.48,6.51,4.05,reject
30742,30742,1.5,Premium,E,SI1,61.5,58.0,11233,7.28,7.36,4.5,reject
30743,30743,0.41,Ideal,H,VVS2,62.0,56.0,961,4.78,4.74,2.95,reject
30744,30744,0.34,Ideal,H,VVS2,62.2,55.0,880,4.49,4.48,2.79,reject
30745,30745,1.06,Very Good,E,SI1,61.4,58.0,5090,6.53,6.62,4.04,reject
30746,30746,0.3,Premium,E,SI2,61.9,58.0,540,4.31,4.28,2.66,reject
30747,30747,0.5,Ideal,G,VVS1,62.2,56.0,1966,5.1,5.12,3.18,reject
30748,30748,1.72,Fair,D,SI2,64.6,58.0,8264,7.53,7.46,4.84,reject
30749,30749,1.52,Premium,E,VS1,59.9,60.0,16628,7.39,7.47,4.45,reject
30750,30750,0.75,Very Good,E,SI1,63.6,56.0,2993,5.73,5.75,3.65,reject
30751,30751,0.4,Fair,G,VS2,64.6,55.0,722,4.62,4.64,2.99,reject
30752,30752,0.42,Ideal,G,VS1,62.0,55.0,984,4.83,4.78,2.98,reject
30753,30753,1.56,Ideal,G,VVS2,62.3,54.0,15609,7.41,7.45,4.63,reject
30754,30754,0.9,Fair,E,SI2,57.5,68.0,3187,6.37,6.33,3.65,reject
30755,30755,1.36,Premium,I,VS2,61.9,56.0,7104,7.17,7.08,4.41,reject
30756,30756,1.05,Premium,F,SI2,62.8,55.0,4363,6.55,6.48,4.09,reject
30757,30757,1.5,Good,G,SI2,57.5,63.0,6006,7.53,7.49,4.32,reject
30758,30758,0.31,Good,H,SI1,63.6,57.0,573,4.33,4.32,2.75,reject
30759,30759,0.7,Ideal,H,VVS2,61.0,56.0,3325,5.75,5.78,3.52,reject
30760,30760,0.55,Ideal,G,SI1,60.8,56.0,1429,5.3,5.36,3.24,reject
30761,30761,0.34,Ideal,G,IF,62.2,53.0,974,4.49,4.52,2.8,reject
30762,30762,0.92,Premium,F,SI1,62.6,59.0,3749,6.19,6.23,3.89,reject
30763,30763,0.38,Ideal,D,SI2,62.0,53.0,599,4.68,4.71,2.91,reject
30764,30764,0.31,Premium,G,VS1,61.2,60.0,802,4.39,4.37,2.68,reject
30765,30765,1.53,Ideal,I,SI2,63.7,58.0,8062,7.31,7.27,4.64,reject
30766,30766,0.38,Very Good,I,IF,59.5,57.0,988,4.72,4.76,2.82,reject
30767,30767,0.33,Ideal,G,SI1,61.3,56.0,631,4.51,4.46,2.75,reject
